seed,seed_dir,command,status,return_code,started_at,completed_at,duration_seconds,was_complete_before_run,required_files_present,error_message
871,artifacts\quant_core_repeated_seed_1000_smoke\seed_000871,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 871 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000871 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:36:31.885311+00:00,2026-04-30T12:36:42.232036+00:00,10.346726900024805,False,True,
872,artifacts\quant_core_repeated_seed_1000_smoke\seed_000872,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 872 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000872 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:36:42.232228+00:00,2026-04-30T12:36:53.566056+00:00,11.333829999988666,False,True,
873,artifacts\quant_core_repeated_seed_1000_smoke\seed_000873,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 873 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000873 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:36:53.566249+00:00,2026-04-30T12:37:04.146678+00:00,10.580431200010935,False,True,
874,artifacts\quant_core_repeated_seed_1000_smoke\seed_000874,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 874 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000874 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:37:04.146881+00:00,2026-04-30T12:37:17.703320+00:00,13.556441199994879,False,True,
875,artifacts\quant_core_repeated_seed_1000_smoke\seed_000875,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 875 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000875 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:37:17.703529+00:00,2026-04-30T12:37:28.057513+00:00,10.353985699999612,False,True,
876,artifacts\quant_core_repeated_seed_1000_smoke\seed_000876,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 876 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000876 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:37:28.057701+00:00,2026-04-30T12:37:38.504915+00:00,10.447215799998958,False,True,
877,artifacts\quant_core_repeated_seed_1000_smoke\seed_000877,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 877 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000877 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:37:38.505123+00:00,2026-04-30T12:37:48.868185+00:00,10.36306269999477,False,True,
878,artifacts\quant_core_repeated_seed_1000_smoke\seed_000878,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 878 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000878 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:37:48.868375+00:00,2026-04-30T12:38:01.108809+00:00,12.240435300016543,False,True,
879,artifacts\quant_core_repeated_seed_1000_smoke\seed_000879,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 879 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000879 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:38:01.109013+00:00,2026-04-30T12:38:11.471407+00:00,10.362396000011358,False,True,
880,artifacts\quant_core_repeated_seed_1000_smoke\seed_000880,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 880 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000880 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:38:11.471604+00:00,2026-04-30T12:38:21.936280+00:00,10.464677800016943,False,True,
881,artifacts\quant_core_repeated_seed_1000_smoke\seed_000881,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 881 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000881 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:38:21.936485+00:00,2026-04-30T12:38:32.399377+00:00,10.462894099997357,False,True,
882,artifacts\quant_core_repeated_seed_1000_smoke\seed_000882,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 882 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000882 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:38:32.399565+00:00,2026-04-30T12:38:42.903638+00:00,10.504074399999809,False,True,
883,artifacts\quant_core_repeated_seed_1000_smoke\seed_000883,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 883 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000883 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:38:42.903841+00:00,2026-04-30T12:38:53.489143+00:00,10.585303900006693,False,True,
884,artifacts\quant_core_repeated_seed_1000_smoke\seed_000884,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 884 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000884 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:38:53.489335+00:00,2026-04-30T12:39:03.913280+00:00,10.423947500006761,False,True,
885,artifacts\quant_core_repeated_seed_1000_smoke\seed_000885,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 885 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000885 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:39:03.913474+00:00,2026-04-30T12:39:14.378701+00:00,10.465228299988667,False,True,
886,artifacts\quant_core_repeated_seed_1000_smoke\seed_000886,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 886 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000886 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:39:14.378899+00:00,2026-04-30T12:39:24.602394+00:00,10.223497400002088,False,True,
887,artifacts\quant_core_repeated_seed_1000_smoke\seed_000887,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 887 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000887 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:39:24.602642+00:00,2026-04-30T12:39:34.986742+00:00,10.384102499985602,False,True,
888,artifacts\quant_core_repeated_seed_1000_smoke\seed_000888,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 888 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000888 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:39:34.986935+00:00,2026-04-30T12:39:45.461009+00:00,10.47407560001011,False,True,
889,artifacts\quant_core_repeated_seed_1000_smoke\seed_000889,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 889 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000889 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:39:45.461207+00:00,2026-04-30T12:39:55.921078+00:00,10.459874299995136,False,True,
890,artifacts\quant_core_repeated_seed_1000_smoke\seed_000890,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 890 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000890 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:39:55.921402+00:00,2026-04-30T12:40:06.575579+00:00,10.65417900000466,False,True,
891,artifacts\quant_core_repeated_seed_1000_smoke\seed_000891,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 891 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000891 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:40:06.575782+00:00,2026-04-30T12:40:16.826640+00:00,10.250858999992488,False,True,
892,artifacts\quant_core_repeated_seed_1000_smoke\seed_000892,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 892 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000892 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:40:16.826847+00:00,2026-04-30T12:40:28.348366+00:00,11.521520100010093,False,True,
893,artifacts\quant_core_repeated_seed_1000_smoke\seed_000893,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 893 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000893 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:40:28.348555+00:00,2026-04-30T12:40:38.547247+00:00,10.198692999983905,False,True,
894,artifacts\quant_core_repeated_seed_1000_smoke\seed_000894,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 894 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000894 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:40:38.547446+00:00,2026-04-30T12:40:49.094129+00:00,10.54668539998238,False,True,
895,artifacts\quant_core_repeated_seed_1000_smoke\seed_000895,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 895 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000895 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:40:49.094339+00:00,2026-04-30T12:40:59.582775+00:00,10.488438600004883,False,True,
896,artifacts\quant_core_repeated_seed_1000_smoke\seed_000896,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 896 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000896 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:40:59.583113+00:00,2026-04-30T12:41:09.895991+00:00,10.312879900011467,False,True,
897,artifacts\quant_core_repeated_seed_1000_smoke\seed_000897,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 897 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000897 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:41:09.896191+00:00,2026-04-30T12:41:20.476248+00:00,10.580059300002176,False,True,
898,artifacts\quant_core_repeated_seed_1000_smoke\seed_000898,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 898 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000898 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:41:20.476459+00:00,2026-04-30T12:41:31.169802+00:00,10.693344600003911,False,True,
899,artifacts\quant_core_repeated_seed_1000_smoke\seed_000899,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 899 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000899 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:41:31.170013+00:00,2026-04-30T12:41:41.707273+00:00,10.537261899997247,False,True,
900,artifacts\quant_core_repeated_seed_1000_smoke\seed_000900,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 900 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000900 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:41:41.707465+00:00,2026-04-30T12:41:52.070698+00:00,10.363236100005452,False,True,
901,artifacts\quant_core_repeated_seed_1000_smoke\seed_000901,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 901 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000901 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:41:52.070886+00:00,2026-04-30T12:42:02.554643+00:00,10.483758099988336,False,True,
902,artifacts\quant_core_repeated_seed_1000_smoke\seed_000902,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 902 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000902 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:42:02.554843+00:00,2026-04-30T12:42:14.292111+00:00,11.737268800003221,False,True,
903,artifacts\quant_core_repeated_seed_1000_smoke\seed_000903,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 903 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000903 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:42:14.292307+00:00,2026-04-30T12:42:24.726077+00:00,10.433771900017746,False,True,
904,artifacts\quant_core_repeated_seed_1000_smoke\seed_000904,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 904 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000904 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:42:24.726275+00:00,2026-04-30T12:42:35.126006+00:00,10.399732600024436,False,True,
905,artifacts\quant_core_repeated_seed_1000_smoke\seed_000905,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 905 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000905 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:42:35.126196+00:00,2026-04-30T12:42:45.661922+00:00,10.535727300011786,False,True,
906,artifacts\quant_core_repeated_seed_1000_smoke\seed_000906,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 906 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000906 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:42:45.662136+00:00,2026-04-30T12:42:56.292838+00:00,10.630703800008632,False,True,
907,artifacts\quant_core_repeated_seed_1000_smoke\seed_000907,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 907 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000907 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:42:56.293101+00:00,2026-04-30T12:43:06.593334+00:00,10.300233700021636,False,True,
908,artifacts\quant_core_repeated_seed_1000_smoke\seed_000908,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 908 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000908 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:43:06.593527+00:00,2026-04-30T12:43:17.182513+00:00,10.588988499977859,False,True,
909,artifacts\quant_core_repeated_seed_1000_smoke\seed_000909,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 909 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000909 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:43:17.182712+00:00,2026-04-30T12:43:27.756172+00:00,10.57346129999496,False,True,
910,artifacts\quant_core_repeated_seed_1000_smoke\seed_000910,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 910 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000910 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:43:27.756369+00:00,2026-04-30T12:43:38.049630+00:00,10.29326299999957,False,True,
911,artifacts\quant_core_repeated_seed_1000_smoke\seed_000911,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 911 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000911 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:43:38.049824+00:00,2026-04-30T12:43:48.397732+00:00,10.347910499986028,False,True,
912,artifacts\quant_core_repeated_seed_1000_smoke\seed_000912,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 912 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000912 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:43:48.397929+00:00,2026-04-30T12:43:58.869984+00:00,10.472056700004032,False,True,
913,artifacts\quant_core_repeated_seed_1000_smoke\seed_000913,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 913 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000913 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:43:58.870189+00:00,2026-04-30T12:44:09.390966+00:00,10.52078029999393,False,True,
914,artifacts\quant_core_repeated_seed_1000_smoke\seed_000914,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 914 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000914 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:44:09.391180+00:00,2026-04-30T12:44:19.883957+00:00,10.492778799991356,False,True,
915,artifacts\quant_core_repeated_seed_1000_smoke\seed_000915,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 915 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000915 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:44:19.884154+00:00,2026-04-30T12:44:30.469783+00:00,10.585630200017476,False,True,
916,artifacts\quant_core_repeated_seed_1000_smoke\seed_000916,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 916 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000916 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:44:30.469979+00:00,2026-04-30T12:44:40.915125+00:00,10.445147799997358,False,True,
917,artifacts\quant_core_repeated_seed_1000_smoke\seed_000917,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 917 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000917 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:44:40.915325+00:00,2026-04-30T12:44:51.403552+00:00,10.488228700007312,False,True,
