Meta_CP,Meta_Năm,Meta_Kỳ,Chỉ tiêu cơ cấu nguồn vốn_(Vay NH+DH)/VCSH,Chỉ tiêu cơ cấu nguồn vốn_Nợ/VCSH,Chỉ tiêu cơ cấu nguồn vốn_TSCĐ / Vốn CSH,Chỉ tiêu cơ cấu nguồn vốn_Vốn CSH/Vốn điều lệ,Chỉ tiêu hiệu quả hoạt động_Vòng quay tài sản,Chỉ tiêu hiệu quả hoạt động_Vòng quay TSCĐ,Chỉ tiêu hiệu quả hoạt động_Số ngày thu tiền bình quân,Chỉ tiêu hiệu quả hoạt động_Số ngày tồn kho bình quân,Chỉ tiêu hiệu quả hoạt động_Số ngày thanh toán bình quân,Chỉ tiêu hiệu quả hoạt động_Chu kỳ tiền,Chỉ tiêu hiệu quả hoạt động_Vòng quay hàng tồn kho,Chỉ tiêu khả năng sinh lợi_Biên EBIT (%),Chỉ tiêu khả năng sinh lợi_Biên lợi nhuận gộp (%),Chỉ tiêu khả năng sinh lợi_Biên lợi nhuận ròng (%),Chỉ tiêu khả năng sinh lợi_ROE (%),Chỉ tiêu khả năng sinh lợi_ROIC (%),Chỉ tiêu khả năng sinh lợi_ROA (%),Chỉ tiêu khả năng sinh lợi_EBITDA (Tỷ đồng),Chỉ tiêu khả năng sinh lợi_EBIT (Tỷ đồng),Chỉ tiêu khả năng sinh lợi_Tỷ suất cổ tức (%),Chỉ tiêu thanh khoản_Chỉ số thanh toán hiện thời,Chỉ tiêu thanh khoản_Chỉ số thanh toán tiền mặt,Chỉ tiêu thanh khoản_Chỉ số thanh toán nhanh,Chỉ tiêu thanh khoản_Khả năng chi trả lãi vay,Chỉ tiêu thanh khoản_Đòn bẩy tài chính,Chỉ tiêu định giá_Vốn hóa (Tỷ đồng),Chỉ tiêu định giá_Số CP lưu hành (Triệu CP),Chỉ tiêu định giá_P/E,Chỉ tiêu định giá_P/B,Chỉ tiêu định giá_P/S,Chỉ tiêu định giá_P/Cash Flow,Chỉ tiêu định giá_EPS (VND),Chỉ tiêu định giá_BVPS (VND),Chỉ tiêu định giá_EV/EBITDA,ticker_
THD,2020,3,0.0238314577,1.4638576359,0.004758933493343299,0.17634664936443165,1.3315254171,452.2052044743,62.85496037537531,6.414065508,69.5200713546,138.78909723797534,56.906185249,0.09149065493054993,0.09711340544568207,0.08252837044274922,0.135360258,0.1928941302,0.0735445097,134542036630.0,62802678459.0,,1.107382563,0.0313279023,1.0409824311,-147.28460091756926,2.4638576358758475,55825000000000.0,350000000.0,656.8056672201,82.8233304095,36.2775281178,389.8855006091,161.85892636,1925.7858771371,414.9236305972,THD
THD,2020,2,0.0,0.0,0.005419133341784438,0.1603570071875226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01963597101616963,0.027893624402355866,0.012595744874463627,0.0,0.0,0.0,0.0,6014873746.0,,0.0,0.0,0.0,-15.353508713103812,2.0337497707484347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,THD
THD,2020,1,0.0,0.0,0.005650921454413614,0.15904840292481892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07442761615192021,0.0893085255856284,0.05738957776498029,0.0,0.0,0.0,0.0,12090461842.0,,0.0,0.0,0.0,-29.800376510539774,1.413942029605973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,THD
THD,2019,4,0.18189539589999998,0.4076626553,0.005928380961852999,0.15662692166585404,0.8941354247,212.7231044891,81.51268785646802,0.0,70.0251309751,151.53781883156802,0.0,0.13861208334288364,0.14673662836558302,0.03952539277592674,0.078693972,0.1115294185,0.0559039992,74970589806.0,53175502583.0,,0.9267685744,0.0529850397,0.9267685744,-73.17330576369956,1.3740505881377758,4554550000000.0,53900000.0,95.7917310932,7.5382318032,5.9891831957,32.8385237282,281.31827220779223,11209.5252847866,60.383677637,THD
TMS,2013,4,0.2951316557,0.3218219617,0.4417980582746659,0.36735456109912973,0.5004034768,1.577084291,37.86856787188493,17.4952094964,42.9937205246,98.35749789288494,20.8628539186,0.08223400997776784,0.1506962004130045,0.24925995786954477,0.1608075478,0.0,0.1219395111,153831301166.0,8285912256.0,0.0324324324,1.4951228252,0.8605530451,1.3775289952,-3.977308864161283,1.320084170320173,853731488000.0,23073824.0,8.7945230772,1.3503351412,2.1430703308,64.1591096564,1088.4833829017678,27400.6051312084,5.7810202523,TMS
TMS,2013,3,0.3124054644,0.2799226349,0.45865985695255423,0.36209504141875515,0.5029807063,1.5308471343,43.84601460024865,12.5727828228,40.8585318473,97.27732927034864,29.0309635617,0.1561122267578045,0.22050311653784926,0.2808395386426145,0.1455559858,6.0229245627,0.1106705399,137837841622.0,14747815511.0,0.04,1.9101703165,1.020154171,1.7989291324,-4.904156046443346,1.2811825643015797,692214720000.0,23073824.0,7.9260756645,1.1067255915,1.7439696236,20.4980919962,1149.8189261996624,27106.9904131192,5.2700880354,TMS
TMS,2013,2,0.3404621266,0.3378941178,0.48535950461181127,0.3473194948021494,0.5329433026,1.6916716635,40.728907036605946,12.3422698261,47.9782072227,101.04938408540595,29.5731664548,0.12010516827867855,0.20199174189390812,0.21908252862029395,0.153499259,7.2275094753,0.1163803114,139235757818.0,9784558775.0,0.0138888888,1.4302584711,0.8116238391,1.3421635648,-2.6474492909270886,1.339252229073026,830657664000.0,23073824.0,9.2208548559,1.3845690376,2.0135837238,0.0,773.5131825136571,26000.870321235,6.2292285588,TMS
TMS,2013,1,0.34199198799999997,0.3265484208,0.39125908268986437,0.34747051065172174,0.5832513307,1.8866628607,36.866007961118065,10.4713540537,38.6245488103,85.96191082511807,34.8570011219,0.17007461997865292,0.2278143670585667,0.22021908201947762,0.1628712112,4.6978811589,0.1260130926,145540034565.0,20665217770.0,0.0213675213,2.0025632613,1.0715165065,1.934263525,-14.299455080461339,1.327882806152599,539927481600.0,23073824.0,5.589950655,0.8995787342,1.2492022175,251.2468633111,1159.6738103315688,26012.1755994585,3.8100921498,TMS
LBM,2013,3,0.0,0.2008522147,0.600853053032455,0.3346655379425,1.3374252385,2.9301774638,41.656094685556965,74.9948543842,17.8329362493,134.48388531905695,4.8670005828,0.10339997343550585,0.228492953593899,0.08327559249164879,0.1591516898,7.2511111111,0.1247266614,28901224084.0,5056360043.0,0.0333333333,3.1413537749,1.1582515652,1.9828865534,0.0,1.2663774756898234,122362500000.0,8157500.0,6.1236363329,0.9140655828,0.5607714659,12.964786822,499.2041790989887,16410.2010636837,3.2383849951,LBM
LBM,2013,2,0.0,0.2101705121,0.5649124659644887,0.324483980535,1.3360291918,2.939656273,41.109181537621126,76.7946973679,17.1543723558,135.05825126132112,4.7529323313,0.1837567452548948,0.3174546738102012,0.12022918840277151,0.1753617724,7.637837037,0.1357825898,30869899410.0,12242214358.0,0.0316455696,3.220720835,1.0547369232,2.0906040054,0.0,1.2770189421348161,128888500000.0,8157500.0,5.9812002041,1.0347198017,0.5969022452,8.4176212881,981.9051156604352,15269.8343781176,3.2455690155,LBM
LBM,2013,1,0.0,0.2043536792,0.5721887885797429,0.31594890306,1.2864331464,2.721494911,40.92843569655649,74.9186133045,19.4765461225,135.3235951235565,4.8719534959,0.13080254232730548,0.2862736651625958,0.09633238432417278,0.1225226252,6.0909333333,0.094537929,29292571607.0,6087840086.0,0.0,3.2460509697,0.811856917,1.9445337673,-1764.720742129785,1.2681799069386521,102784500000.0,8157500.0,6.9818871325,0.847447158,0.5038234983,28.7255541598,549.6196838492185,14868.1836734118,2.7950502322,LBM
LBM,2008,3,0.0,0.0,0.8929906755638725,0.180971440195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1401256852159925,0.34568632420144807,0.05345049148021941,0.0,0.0,0.0,0.0,4145160471.0,0.0,0.0,0.0,0.0,-3.590089418615374,2.1591505227508034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LBM
SWC,2015,2,0.0,0.0,0.2242091938621039,1.3818106651862891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08167844159264097,0.1665866691374527,0.3543693845731262,0.0,0.0,0.0,0.0,4524932791.0,0.0,0.0,0.0,0.0,-11.479182323034646,1.2014422973300878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SWC
SWC,2015,1,0.0,0.0,0.22686153612413976,1.3887969156870343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1118924662568872,0.20472092199785422,0.11453124248634486,0.0,0.0,0.0,0.0,5359976936.0,0.0,0.0,0.0,0.0,-99.25817961752288,1.1955616743264368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SWC
SWC,2014,2,0.1331497063,0.2225005008,0.23105898990501256,1.3848223142935916,0.8049520418,4.4456077737,34.99798847119593,18.7149015487,8.1048841734,61.81777419329593,19.5031749993,-0.015591521530004508,0.030917489537830228,0.18627696719127393,0.0412992487,0.0,0.0291455218,70838770708.0,-1589285387.0,0.0246111111,2.0379821642,1.5587311647,1.7821231335,0.4381325223942307,1.2261378102668614,1207800000000.0,67100000.0,32.5882118091,1.299805745,1.1799466172,-41.9475386052,282.97627785394934,13848.2231429359,15.7718907902,SWC
SWC,2014,1,0.1923248338,0.3158742656,0.23658390700460408,1.376859859461997,0.8049520418,4.4456077737,34.99798847119593,18.7149015487,8.1048841734,61.81777419329593,19.5031749993,0.02320138050877568,0.041775237597290536,0.02614582278822567,0.0412992487,0.0,0.0291455218,70838770708.0,5456911412.0,0.0,1.6174794776,1.0202179895,1.366262145,-2.411524785646447,1.3195970474020762,1207800000000.0,67100000.0,32.5882118091,1.3073225917,1.1799466172,-41.9475386052,91.64586399403875,13768.59859462,15.4440489703,SWC
SAS,2016,1,0.0988979647,0.3765679721,0.15576456546986042,1.0258918538827646,0.9542751611,9.2122285416,18.979033032045795,65.7084315684,81.6040928604,166.2915574608458,5.5548426783,0.08210163502366519,0.3936539292844729,0.0774759193908481,-0.0039059556,0.0,-0.0026038595,-70320591774.0,45271296530.0,0.0,1.8702259712,0.9349264516,1.4274673506,-133.9907355355653,1.3765679721130948,3406639000000.0,131500000.0,-612.2848407178,2.487734749,1.6706960135,78.3141600496,324.87187297338403,10413.4896254449,31.9221353243,SAS
SAS,2015,4,0.0,0.0,0.16787614174164806,0.9939415275179724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39295873027764966,0.43251236109072005,-0.221674312426082,0.0,0.0,0.0,0.0,-203095432478.0,0.0,0.0,0.0,0.0,484.7032333131963,1.5021700844471197,3536692500000.0,131500000.0,303.4944946122,2.6658756095,1.771737695,54.4417088777,-871.2500817186311,10088.6177524715,20.9295773715,SAS
SAS,2015,3,0.0,0.0,0.1376449366079225,1.1463606598751541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03440093159551625,0.3516988275341071,0.05331266415717903,0.0,0.0,0.0,0.0,16566880462.0,0.0,0.0,0.0,0.0,-13.398218430399574,1.5318001002545265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SAS
SAS,2015,2,0.0,0.0,0.16223032209410798,1.1023998126494263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07969858653083498,0.37291113305229345,0.08300908980628277,0.0,0.0,0.0,0.0,38990888488.0,0.0,0.0,0.0,0.0,-80.24888270435676,1.5800882550642363,3618617000000.0,131500000.0,0.0,0.0,0.0,0.0,308.82497252471484,0.0,0.0,SAS
BCG,2016,1,0.1859962226,0.7416056448,0.11886368826306189,0.0784663924775261,1.2002439064,15.841981781,56.38493730374991,40.4578825343,52.3942443905,149.2370642285499,9.0217277113,0.015159179764733584,0.15350706393420147,0.01739644495279851,0.0836098875,0.0,0.0466019991,34849042752.0,4027643740.0,,1.5715456429,0.0341576119,1.3445301591,-2.3387208599937632,1.7416056447636712,702037440000.0,108005760.0,13.9167221034,0.5860059111,0.6106875251,-6.5169019402,42.794596464114505,11092.0382826781,7.1207660545,BCG
BCG,2015,4,0.0,0.0,0.18800796564810773,0.057705065819335856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022154341575197672,0.1157565655431349,0.03223569156131906,0.0,0.0,0.0,0.0,8938817799.0,,0.0,0.0,0.0,-2.529240198307316,1.7347419336659529,272690000000.0,40700000.0,6.8504685306,0.6102851771,0.2796699039,4.2380105985,319.56839405405407,10978.4740832924,3.8179073435,BCG
BCG,2015,3,0.0,0.0,0.10969774921888621,0.05423229261381211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019822890360912667,0.059534637952056685,0.04306805272221392,0.0,0.0,0.0,0.0,5984574819.0,,0.0,0.0,0.0,-1.4107380436355559,1.7829461604724541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCG
BCG,2015,2,0.0,0.0,0.13126374103392344,0.05219692085057313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015908992833207576,0.14019854764243825,0.07844905646929047,0.0,0.0,0.0,0.0,2839974251.0,,0.0,0.0,0.0,-0.6000311170929986,1.9503479525522012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCG
CLC,2013,4,0.5879524562,1.0753306078,0.17619835268721373,1.0613602153048605,2.7685052749,27.6285199277,41.35554919206377,72.9984031808,20.481776183,134.83572855586377,5.0001093735,0.04463047502266753,0.07671292872212603,0.03411030611379291,0.2758716412,7.5263023589,0.1231099183,116171141600.0,20295397876.0,0.0892857142,1.6988013123,0.0757205437,0.7964600943,-7.018826312601608,2.075313748244704,366907240000.0,13103830.0,5.1503277184,1.319065943,0.2290248208,2.3856931136,1183.7321064146895,21227.1419390361,4.3711495433,CLC
CLC,2013,3,0.5507226184,0.9887373937,0.20589981117158992,1.052173582993136,2.7329833917,24.9993308722,39.712186988867195,73.7245906862,20.9924191207,134.42919679576718,4.9508582767,0.06323427032527898,0.09666313932780073,0.05023360957697496,0.3016081542,10.483064,0.1390353662,121440941528.0,23524011775.0,0.0333333333,1.7304421238,0.0733574398,0.7712126767,-10.48338794972655,1.988737393765146,393114900000.0,13103830.0,5.0769657907,1.4256244704,0.2582810419,286.013724924,1426.1165250159686,21043.4098326215,4.3228899043,CLC
CLC,2013,2,0.5968674396,1.0604192807,0.22593812584026268,0.9808675472400488,2.5878066487,22.6647054144,38.365494780776984,80.6289221302,20.5920362297,139.58645314067698,4.5269115641,0.06359829879243413,0.08906603561302218,0.04706066520094987,0.285253131,8.3864512,0.123676209,117864854318.0,26398624051.0,0.0,1.6572412828,0.0913195933,0.719762322,-7.015347611810412,2.0604192807098323,314491920000.0,13103830.0,4.4961462593,1.2234103667,0.2148793941,4.981403461,1490.7183718805875,19617.2933076055,3.7588013062,CLC
CLC,2013,1,0.7941947335,1.2263896029,0.24125418060140313,0.9761247802935509,2.3421795051,20.0595582696,43.067703085755994,87.8567226592,21.3573101268,152.281735871756,4.1544914145,0.06324004596715456,0.09371846547628057,0.04860193015919865,0.2564272374,6.9537657866,0.1016745022,115039306003.0,22779120258.0,0.0,1.5555009676,0.0876177073,0.6624910278,-7.14358790851365,2.226389602984766,260766217000.0,13103830.0,4.3169592797,1.0193398871,0.1874001052,3.0111505041,1335.9802478359381,19522.4382473674,3.8160660566,CLC
HTG,2015,2,0.0,0.0,1.6121029374067555,0.7635521414833573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03900728248436829,0.12246653109698233,0.02674167881094606,0.0,0.0,0.0,0.0,29660967465.0,0.0,0.0,0.0,0.0,-5.076951424829828,5.0672875511702715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HTG
HTG,2015,1,0.0,0.0,1.672500697744874,0.7548410178867656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03296884167014297,0.09930789476908138,0.01657769254813127,0.0,0.0,0.0,0.0,20030836645.0,0.0,0.0,0.0,0.0,-3.7065256431733027,4.277203203680819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HTG
HTG,2014,1,2.694478835,2.7626676815,1.536947732846867,0.6840564559365924,2.5178893198,6.2924363706,22.82515145419006,56.545205694,20.7844877897,100.15484493789006,6.4550123307,0.02823271977393927,0.09309725112117906,0.015206873530935248,0.1993736689,0.0,0.0472753794,152318274500.0,13947894845.0,0.0,1.0242564789,0.0315324063,0.4243311587,-2.9340649840223496,3.845371456872685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2281495191,HTG
HTG,2013,3,3.0084367773,3.0188864973,1.6871986972282722,0.6381224389759792,2.3070824554,5.4857945049,18.009887789857547,63.4135698664,25.6111549289,107.03461258515756,5.7558658307,0.034500646118981126,0.08844813477063553,0.022051820846141212,0.2076075422,0.0,0.0521943117,140604329262.0,22629700881.0,0.0,1.0122572357,0.0480376046,0.4658374013,-3.6504666968976838,4.09188764159059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4030183585,HTG
IDI,2013,4,1.5975290085,2.1958273016,0.7799731496381432,0.21098991465024605,1.0889749066,3.3923876196,103.67656590484422,72.6989422545,52.8140286898,229.18953684914425,5.0207057858,0.026158754975909658,0.07726537080227423,0.015915524176103604,0.0736664393,0.0,0.024803333,118162475797.0,18520275477.0,0.0,0.8860087211,0.0973344285,0.7008089939,-1.4972728750882272,3.025327329905763,543400000000.0,38000000.0,13.2218231041,0.9409402652,0.3011504493,-15.1441130919,296.5293750789474,15197.564105,10.9614003279,IDI
IDI,2013,3,1.4855965237,1.8903774188,0.7392275676273042,0.2068650084744203,0.9405401861,3.5274318022,104.11738053844809,139.0507178134,72.5523704253,315.7204687771481,2.6249415014,0.05011273313935823,0.10749590228120673,0.010516794964800137,0.0566446564,3.2388955582,0.0199357911,109470152160.0,19347698534.0,0.0,1.0934083618,0.0322914411,0.5598007326,-1.6008543660538486,2.8903774188578333,269800000000.0,38000000.0,8.5978128703,0.4774387514,0.1822401682,10.755973666,106.85160068421052,14871.0174423158,9.2024716466,IDI
IDI,2013,2,1.4329384712,2.0117294512,0.7444180496154423,0.20537863692205108,0.9442113935,3.4546535963,107.91408992119084,128.881189343,75.5630619095,312.3583411736908,2.8320657332,0.07067541188956995,0.1270777967508129,0.03305250482716218,0.06789679,3.056422569,0.0242043479,114738282436.0,29576878549.0,0.0,1.0965323461,0.0292184584,0.5848035354,-2.337815465977624,3.0117294512937036,254600000000.0,38000000.0,6.8487453207,0.453801459,0.175563879,-14.2092599822,364.00283868421053,14764.1658416316,8.2878062207,IDI
IDI,2013,1,1.3799709477,1.7422585653,0.7753161553836093,0.19996569726404692,0.9254697147,3.2521795665,109.97896275666864,119.7471406756,71.2992058272,301.02530925946866,3.048089482,0.0724354914438656,0.1236977546327652,0.029512351792424545,0.0697817597,3.3757503001,0.0258726256,123182134475.0,21140007542.0,0.0,1.1037329765,0.0052970232,0.5517961516,-1.7139327517706788,2.742258565323787,281200000000.0,38000000.0,7.3570567955,0.5147810723,0.2056754244,-13.4670661029,226.65951202631578,14375.0429026579,7.6934241952,IDI
TRC,2013,3,0.2489576774,0.3208172798,0.4035760741447618,4.5430509423666665,0.4526280192,1.6385665647,13.566350407275106,65.2418070996,1.4552603641,80.2634178709751,5.5945721957,0.2735650697243281,0.31738044285847966,0.27058583569405265,0.2017949631,8.2568442518,0.1598695444,318521509316.0,53253068879.0,0.0357142857,2.4356488515,1.8015066807,2.1566954981,-402.70487194602066,1.3208172798470534,1223250000000.0,29125000.0,4.5463748858,0.8975246044,1.6047024862,-1311.8765198879,1808.5191918969956,46795.3745136481,3.353572409,TRC
TRC,2013,2,0.227307062,0.3049235539,0.3840368491909084,4.36747387082,0.5081013108,1.9315091276,15.485195820934713,64.3137379688,1.4213904397,81.22032422943472,5.6753037768,0.1878730791444226,0.2728668411656533,0.9439841318669967,0.2606287637,6.3476601969,0.2157102777,385075197811.0,9947154735.0,0.0,2.5774565683,1.910308012,2.2803958544,-38.194259760453264,1.3049235539307216,1223250000000.0,29125000.0,3.6236764625,0.9616542935,1.5309810817,-7.0636218986,1716.0624183690986,43674.7387082,2.6704878417,TRC
TRC,2013,1,0.1899216923,0.275023411,0.33472567130107833,4.53493057692,0.5707808019,2.2489360786,15.230744345435475,58.8309751675,0.800663688,74.86238320093547,6.2042146838,0.21087675947451143,0.257779676917324,0.2611623845612178,0.2733956201,6.7557240667,0.2326664984,394945004419.0,38772407848.0,0.0,2.9798308608,2.312663838,2.8286437111,-187.9690989653586,1.2750234110839256,1301887500000.0,29125000.0,3.8273242199,0.9856821232,1.5462564184,35.0966793456,1648.689015828326,45349.3057692,2.2050581957,TRC
TRC,2008,1,0.0,0.0,0.7401729654716587,1.3685385188733334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3445621289635858,0.4099087540472191,0.35454755236772656,0.0,0.0,0.0,0.0,25509478173.0,0.0,0.0,0.0,0.0,-22.654498749832403,1.615998538468145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TRC
SFI,2013,4,0.1661034155,1.0343057726,0.5695652930589864,0.9432546347894478,0.9085971194,3.4438281024,23.636911301055232,0.357074924,18.7630802288,42.75706645385523,1022.1944343145,0.0060720048863054515,0.26832662405434016,0.04683380626435098,0.1262547095,0.0,0.0595748249,57263444793.0,779738085.0,0.0,1.2119582381,0.6483002158,1.2104585218,-3.8356943239170005,2.1438534909545357,294211424000.0,8704480.0,9.7866027254,1.1934116456,0.6416872034,-14.5883948772,690.9287400281235,28322.1637093772,2.8433263773,SFI
SFI,2013,3,0.0574920252,1.2182475377,0.5881506523840425,0.9201605376513043,0.8121160941,3.2926615109,27.529073370290703,0.7276785126,53.6893371538,81.9460890366907,501.5951325604,0.07350486617422947,0.29486040019284954,0.06494864043833114,0.1471307099,6.7786691754,0.0648959868,60308169852.0,9051981066.0,0.0,1.1483086104,0.645607166,1.1461086043,-32.47735669613546,2.295829062179839,270709328000.0,8704480.0,7.7480121807,1.1297036061,0.619223498,0.0,918.8714933000018,27529.3447154798,1.8061906167,SFI
SFI,2013,2,0.0766072706,1.2586338825,0.5480207514748633,0.9395845931383425,0.7628058153,3.187409223,27.39623755828688,0.9616837914,36.5613495425,64.91927089218687,379.5426347487,0.0961251566136714,0.2934715912456605,0.07796304722698982,0.1510065676,5.1875346101,0.0651508814,55035041832.0,11051696656.0,0.0,1.0946863408,0.6226608842,1.0921661542,-27.13723915221213,2.328283346885478,207166624000.0,8704480.0,5.8437199424,0.8466596066,0.5053255974,0.0,1029.7643893719096,28110.4706213153,0.6205078979,SFI
SFI,2013,1,0.0592919816,1.2292154238,0.545976615421531,0.9051650105448704,0.6952682645,2.9519145406,28.28558502542418,0.9848250056,42.1887334584,71.45914348942418,370.6242204483,0.06329275690035101,0.2893036684369239,0.06459659305371876,0.1566035536,4.5554400568,0.0659530815,53530815880.0,5908894344.0,0.0,1.097838447,0.5635839655,1.095556493,-56.1341799799629,2.297163095586797,181923632000.0,8704480.0,5.1025528716,0.7717671669,0.4961020757,-23.5321803618,692.8177292612539,27080.7063272245,0.6089745079,SFI
CAP,2013,3,0.6003390746999999,0.9849394868,1.0788045302998814,0.30029015742996135,2.6803208045,5.3807442885,7.933920562113631,35.5454438961,11.7459838603,55.225348318513625,10.2685452759,0.0237171374934239,0.1334030794567568,0.014133611559604393,0.3857165792,12.197822875,0.1768167377,30917120280.0,850188017.0,0.0,1.0974200714,0.4010721304,0.632581828,-1.7476734786431323,1.9849394868776966,97582583000.0,3400090.0,5.4448875712,2.1281055797,0.3597067975,0.0,149.01001091147586,13486.1729948325,3.3918262313,CAP
CAP,2013,2,0.7134885743,1.1148088787,1.1002227441614791,0.29697222285709235,2.6435262674,5.1318683815,7.196549438815186,33.5432638379,12.1938632287,52.93367650541518,10.8814694289,0.06686803823474355,0.1569543061478993,0.04945277330912641,0.3910583517,10.880288,0.1755262113,29720783655.0,3778897519.0,0.0,1.1081470936,0.4382466868,0.6149045018,-5.252138613414732,2.1148088787929695,87042304000.0,3400090.0,4.9806122125,1.9194486886,0.3314045837,8.3984687202,821.9525953724755,13337.162983921,3.1766945141,CAP
CAP,2013,1,0.7177550661000001,1.1907963012,1.0844056671824838,0.31436555466892036,3.0427529657,6.1611272472,7.738908977305443,27.267986354,11.3187738996,46.32566923090545,13.3856602119,0.0580127816911455,0.1696891745014815,0.04062978309212013,0.5215756653,11.3903015,0.2259931875,36426839018.0,4953761514.0,0.0,1.1035425028,0.3672747655,0.4950476405,-6.383138701819925,2.1907963012405682,91122412000.0,3400090.0,4.0634466685,0.9491223837,0.3024075664,-19.6986452536,1020.3883591316701,28236.6114838137,2.7734186212,CAP
CAP,2008,2,0.0,0.0,2.9474145035562502,0.11130694648612488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040881172894782714,0.20478003670233416,0.025694689029889757,0.0,0.0,0.0,0.0,1276805158.0,0.0,0.0,0.0,0.0,0.0,4.576836138107202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAP
ILB,2015,4,0.0,0.0,1.9957700226111956,0.7473169015205752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24660984248266452,0.36871778260708554,0.12574650523263348,0.0,0.0,0.0,0.0,18826604654.0,,0.0,0.0,0.0,-3.341555601833137,3.2927268230916837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13946.1476340107,0.0,ILB
ILB,2015,3,0.0,0.0,2.0947498332184296,0.7208458155961864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3428338291114046,0.4371618716546818,0.18834953487003436,0.0,0.0,0.0,0.0,23706389509.0,,0.0,0.0,0.0,-3.4082020011833407,3.4587931402661587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ILB
ILB,2015,2,0.0,0.0,2.3450518805116545,0.6834946988850009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3105197185532065,0.40149483012396486,0.153585404420876,0.0,0.0,0.0,0.0,21025046416.0,,0.0,0.0,0.0,-3.144162148365467,3.6489101276541924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ILB
ILB,2015,1,0.0,0.0,2.288243480443905,0.6868737073597733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36867319257872555,0.4583296422842924,0.19461937526401257,0.0,0.0,0.0,0.0,24258901475.0,,0.0,0.0,0.0,-3.78927880574298,3.44303125659557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ILB
