date,target_date,ticker,model_name,prediction_date,horizon,horizon_days,current_close,target_close,actual_return,predicted_return,naive_predicted_return,absolute_error,absolute_error_naive,pct_error,pct_error_naive,predicted_direction,predicted_direction_naive,actual_direction,momentum_predicted_return,absolute_error_momentum,pct_error_momentum,predicted_direction_momentum
2026-03-17,2026-03-17,MWG,lightgbm,2026-02-10,20d,20,89.3,82.7,-0.07390817469204924,-0.13602541094947676,0.0,0.062117236257427516,0.07390817469204924,84.0465029967921,100.0,-1,0,-1,0.025258323765786406,0.09916649845783565,134.17527745885948,1
2026-03-18,2026-03-18,MWG,lightgbm,2026-02-11,20d,20,91.9,83.7,-0.08922742110990212,-0.14016831551401263,0.0,0.05094089440411051,0.08922742110990212,57.09107555777748,100.0,-1,0,-1,0.06860465116279069,0.1578320722726928,176.8874078275666,1
2026-03-19,2026-03-19,MWG,lightgbm,2026-02-12,20d,20,92.9,82.4,-0.11302475780409038,-0.13498750400068837,0.0,0.021962746196597993,0.11302475780409038,19.431801158704324,100.0,-1,0,-1,0.10595238095238102,0.2189771387564714,193.74263038548762,1
2026-03-20,2026-03-20,MWG,lightgbm,2026-02-13,20d,20,92.8,79.7,-0.14116379310344818,-0.15998091353109234,0.0,0.018817120427644163,0.14116379310344818,13.329990654086869,100.0,-1,0,-1,0.06666666666666665,0.20783045977011483,147.22646310432572,1
2026-03-23,2026-03-23,MWG,lightgbm,2026-02-23,20d,20,92.0,74.2,-0.1934782608695652,-0.1480364775779527,0.0,0.0454417832916125,0.1934782608695652,23.486764397912076,100.0,-1,0,-1,0.06113033448673577,0.254608595356301,131.59545377966117,1
2026-03-24,2026-03-24,MWG,lightgbm,2026-02-24,20d,20,92.2,76.0,-0.175704989154013,-0.15081409615100266,0.0,0.02489089300301034,0.175704989154013,14.166298363441687,100.0,-1,0,-1,0.0720930232558139,0.2477980124098269,141.03072064312371,1
2026-03-25,2026-03-25,MWG,lightgbm,2026-02-25,20d,20,93.0,79.2,-0.14838709677419348,-0.141408835881859,0.0,0.00697826089233447,0.14838709677419348,4.702741036138449,100.0,-1,0,-1,0.08899297423887575,0.23738007101306924,159.97352611750327,1
2026-03-26,2026-03-26,MWG,lightgbm,2026-02-26,20d,20,93.6,78.5,-0.1613247863247863,-0.14132219061728016,0.0,0.02000259570750615,0.1613247863247863,12.39895998822898,100.0,-1,0,-1,0.08208092485549123,0.24340571118027754,150.87930176472835,1
2026-03-27,2026-03-27,MWG,lightgbm,2026-02-27,20d,20,93.1,81.0,-0.1299677765843179,-0.11558788566477593,0.0,0.014379890919541977,0.1299677765843179,11.064197062887258,100.0,-1,0,-1,0.08508158508158514,0.21504936166590305,165.4635997611205,1
2026-03-30,2026-03-30,MWG,lightgbm,2026-03-02,20d,20,90.0,80.8,-0.10222222222222221,-0.14070526101010652,0.0,0.03848303878788431,0.10222222222222221,37.6464509881477,100.0,-1,0,-1,0.07015457788347224,0.17237680010569445,168.6294783642663,1
2026-03-31,2026-03-31,MWG,lightgbm,2026-03-03,20d,20,88.2,81.8,-0.07256235827664403,-0.14027153218278857,0.0,0.06770917390614453,0.07256235827664403,93.31170528940538,100.0,-1,0,-1,0.03764705882352937,0.1102094171001734,151.88235294117638,1
2026-04-01,2026-04-01,MWG,lightgbm,2026-03-04,20d,20,88.8,82.4,-0.072072072072072,-0.059373834216351964,0.0,0.012698237855720038,0.072072072072072,17.618805024811568,100.0,-1,0,-1,0.03859649122807007,0.11066856330014208,153.55263157894728,1
2026-04-02,2026-04-02,MWG,lightgbm,2026-03-05,20d,20,85.2,81.8,-0.039906103286385,-0.12035732881590579,0.0,0.08045122552952079,0.039906103286385,201.6013063269167,100.0,-1,0,-1,-0.04804469273743017,0.008138589451045175,20.39434768320731,-1
2026-04-03,2026-04-03,MWG,lightgbm,2026-03-06,20d,20,82.7,79.3,-0.04111245465538094,-0.09276865973797636,0.0,0.05165620508259543,0.04111245465538094,125.6461223626658,100.0,-1,0,-1,-0.10979547900968789,0.06868302435430695,167.0613562970935,-1
2026-04-06,2026-04-06,MWG,lightgbm,2026-03-09,20d,20,77.0,78.3,0.016883116883116944,-0.08818504095592238,0.0,0.10506815783903932,0.016883116883116944,622.3267810466152,100.0,-1,0,1,-0.1782283884738527,0.19511150535696964,1155.660454806662,-1
2026-04-07,2026-04-07,MWG,lightgbm,2026-03-10,20d,20,81.0,78.0,-0.03703703703703709,-0.0894524944322432,0.0,0.0524154573952061,0.03703703703703709,141.52173496705626,100.0,-1,0,-1,-0.11475409836065575,0.07771706132361866,209.8360655737701,-1
2026-04-08,2026-04-08,MWG,lightgbm,2026-03-11,20d,20,86.5,81.9,-0.05317919075144506,-0.1343792301338926,0.0,0.08120003938244755,0.05317919075144506,152.69137840395035,100.0,-1,0,-1,-0.057734204793028265,0.004555014041583205,8.565406839064076,-1
2026-04-09,2026-04-09,MWG,lightgbm,2026-03-12,20d,20,84.6,80.7,-0.046099290780141744,-0.07260651290947548,0.0,0.026507222129333735,0.046099290780141744,57.500281849785615,100.0,-1,0,-1,-0.06208425720620847,0.015984966426066727,34.67508101654482,-1
2026-04-10,2026-04-10,MWG,lightgbm,2026-03-13,20d,20,82.0,81.5,-0.0060975609756097615,-0.08801056532147083,0.0,0.08191300434586107,0.0060975609756097615,1343.3732712721203,100.0,-1,0,-1,-0.07239819004524894,0.06630062906963918,1087.3303167420818,-1
2026-01-05,2026-01-05,MWG,xgboost,2025-12-04,20d,20,85.8,87.4,0.018648018648018683,-0.07724487781524658,0.0,0.09589289646326526,0.018648018648018683,514.225657284259,100.0,-1,0,1,0.06849315068493156,0.049845132036912876,267.2945205479448,1
2026-01-06,2026-01-06,MWG,xgboost,2025-12-05,20d,20,85.1,88.8,0.04347826086956519,-0.06150401383638382,0.0,0.10498227470594901,0.04347826086956519,241.45923182368287,100.0,-1,0,1,0.1124183006535946,0.0689400397840294,158.56209150326774,1
2026-01-07,2026-01-07,MWG,xgboost,2025-12-08,20d,20,84.9,89.8,0.05771495877502941,-0.08069289475679398,0.0,0.1384078535318234,0.05771495877502941,239.81279111942473,100.0,-1,0,1,0.10546875000000022,0.04775379122497081,82.7407525510209,1
2026-01-08,2026-01-08,MWG,xgboost,2025-12-09,20d,20,84.0,87.5,0.04166666666666674,-0.09093918651342392,0.0,0.13260585318009066,0.04166666666666674,318.254047632217,100.0,-1,0,1,0.07692307692307687,0.03525641025641013,84.61538461538416,1
2026-01-09,2026-01-09,MWG,xgboost,2025-12-10,20d,20,83.0,86.0,0.03614457831325302,-0.07632938772439957,0.0,0.11247396603765258,0.03614457831325302,311.1779727041721,100.0,-1,0,1,0.03105590062111796,0.005088677692135057,14.078674948240325,1
2026-01-12,2026-01-12,MWG,xgboost,2025-12-11,20d,20,82.3,87.5,0.06318347509112998,-0.10942681133747101,0.0,0.172610286428601,0.06318347509112998,273.18897255911287,100.0,-1,0,1,0.027465667915106184,0.0357178071760238,56.53029866513,1
2026-01-13,2026-01-13,MWG,xgboost,2025-12-12,20d,20,78.5,87.1,0.10955414012738851,-0.051683805882930756,0.0,0.16123794601031927,0.10955414012738851,147.1764972303496,100.0,-1,0,1,-0.03562653562653573,0.14518067575392424,132.51957031026808,-1
2026-01-14,2026-01-14,MWG,xgboost,2025-12-15,20d,20,77.7,86.0,0.10682110682110668,-0.06699049472808838,0.0,0.17381160154919506,0.10682110682110668,162.71278843822256,100.0,-1,0,1,-0.05703883495145634,0.16385994177256302,153.39659609311042,-1
2026-01-15,2026-01-15,MWG,xgboost,2025-12-16,20d,20,82.0,84.0,0.024390243902439046,-0.14532501995563507,0.0,0.16971526385807412,0.024390243902439046,695.8325818181032,100.0,-1,0,1,-0.012048192771084376,0.03643843667352342,149.3975903614459,-1
2026-01-16,2026-01-16,MWG,xgboost,2025-12-17,20d,20,81.9,87.0,0.06227106227106227,-0.113844133913517,0.0,0.17611519618457927,0.06227106227106227,282.82028563758905,100.0,-1,0,1,-0.0060679611650485965,0.06833902343611087,109.74443175328392,-1
2026-01-19,2026-01-19,MWG,xgboost,2025-12-18,20d,20,81.6,86.7,0.0625,-0.13142874836921692,0.0,0.19392874836921692,0.0625,310.28599739074707,100.0,-1,0,1,0.007407407407407307,0.05509259259259269,88.14814814814831,1
2026-01-20,2026-01-20,MWG,xgboost,2025-12-19,20d,20,82.9,86.0,0.03739445114595896,-0.14237990975379944,0.0,0.1797743608997584,0.03739445114595896,480.75143608354784,100.0,-1,0,1,0.036250000000000115,0.001144451145958847,3.06048387096737,1
2026-01-21,2026-01-21,MWG,xgboost,2025-12-22,20d,20,85.0,85.4,0.004705882352941337,-0.14023186266422272,0.0,0.14493774501716405,0.004705882352941337,3079.927081614631,100.0,-1,0,1,0.07187894073139978,0.06717305837845844,1427.427490542193,1
2026-01-22,2026-01-22,MWG,xgboost,2025-12-23,20d,20,87.5,86.5,-0.011428571428571455,-0.1413671225309372,0.0,0.12993855110236574,0.011428571428571455,1136.9623221456977,100.0,-1,0,-1,0.1146496815286624,0.12607825295723385,1103.1847133757938,1
2026-01-23,2026-01-23,MWG,xgboost,2025-12-24,20d,20,88.0,85.8,-0.025000000000000022,-0.13429273664951324,0.0,0.10929273664951322,0.025000000000000022,437.1709465980525,100.0,-1,0,-1,0.09725685785536164,0.12225685785536167,489.02743142144624,1
2026-01-26,2026-01-26,MWG,xgboost,2025-12-25,20d,20,86.0,84.1,-0.02209302325581397,-0.15817341208457947,0.0,0.1360803888287655,0.02209302325581397,615.9428125933591,100.0,-1,0,-1,0.07499999999999996,0.09709302325581393,439.47368421052585,1
2026-01-27,2026-01-27,MWG,xgboost,2025-12-26,20d,20,87.0,85.0,-0.02298850574712641,-0.15428856015205383,0.0,0.13130005440492742,0.02298850574712641,571.155236661435,100.0,-1,0,-1,0.08886107634543161,0.11184958209255802,486.545682102628,1
2026-01-28,2026-01-28,MWG,xgboost,2025-12-29,20d,20,87.1,85.5,-0.018369690011481032,-0.16991280019283295,0.0,0.15154311018135191,0.018369690011481032,824.9628060497356,100.0,-1,0,-1,0.08874999999999988,0.10711969001148092,583.1328125,1
2026-01-29,2026-01-29,MWG,xgboost,2025-12-30,20d,20,88.5,89.5,0.011299435028248483,-0.15215753018856049,0.0,0.16345696521680897,0.011299435028248483,1446.5941421687728,100.0,-1,0,1,0.10624999999999996,0.09495056497175147,840.3125000000083,1
2026-01-30,2026-01-30,MWG,xgboost,2025-12-31,20d,20,88.4,92.9,0.05090497737556565,-0.1539110392332077,0.0,0.20481601660877335,0.05090497737556565,402.3496859603456,100.0,-1,0,1,0.04368358913813464,0.0072213882374310145,14.186016004197805,1
2026-02-02,2026-02-02,MWG,xgboost,2026-01-05,20d,20,87.4,93.7,0.07208237986270016,-0.16397252678871155,0.0,0.2360549066514117,0.07208237986270016,327.47934668783176,100.0,-1,0,1,0.018648018648018683,0.05343436121468148,74.12957412957407,1
2026-02-03,2026-02-03,MWG,xgboost,2026-01-06,20d,20,88.8,91.5,0.030405405405405483,-0.16399100422859192,0.0,0.1943964096339974,0.030405405405405483,639.3481916851454,100.0,-1,0,1,0.04347826086956519,0.013072855464159705,42.99516908212514,1
2026-02-04,2026-02-04,MWG,xgboost,2026-01-07,20d,20,89.8,91.8,0.022271714922049046,-0.16804681718349457,0.0,0.19031853210554361,0.022271714922049046,854.530209153889,100.0,-1,0,1,0.05771495877502941,0.035443243852980366,159.14016489988148,1
2026-02-05,2026-02-05,MWG,xgboost,2026-01-08,20d,20,87.5,90.2,0.030857142857142916,-0.14764778316020966,0.0,0.17850492601735257,0.030857142857142916,578.4881861673452,100.0,-1,0,1,0.04166666666666674,0.010809523809523824,35.030864197530846,1
2026-02-06,2026-02-06,MWG,xgboost,2026-01-09,20d,20,86.0,88.4,0.027906976744186185,-0.142614483833313,0.0,0.17052146057749917,0.027906976744186185,611.0352337360356,100.0,-1,0,1,0.03614457831325302,0.008237601569066832,29.518072289156006,1
2026-02-09,2026-02-09,MWG,xgboost,2026-01-12,20d,20,87.5,89.3,0.020571428571428463,-0.15420690178871155,0.0,0.17477833036014,0.020571428571428463,849.6168836951294,100.0,-1,0,1,0.06318347509112998,0.04261204651970152,207.14189280410568,1
2026-02-10,2026-02-10,MWG,xgboost,2026-01-13,20d,20,87.1,89.3,0.025258323765786406,-0.1641746312379837,0.0,0.1894329550037701,0.025258323765786406,749.9822900376548,100.0,-1,0,1,0.10955414012738851,0.0842958163616021,333.73480023161625,1
2026-02-11,2026-02-11,MWG,xgboost,2026-01-14,20d,20,86.0,91.9,0.06860465116279069,-0.14812526106834412,0.0,0.2167299122311348,0.06860465116279069,315.9113974894508,100.0,-1,0,1,0.10682110682110668,0.038216455658315995,55.70534214601993,1
2026-02-12,2026-02-12,MWG,xgboost,2026-01-15,20d,20,84.0,92.9,0.10595238095238102,-0.13642212748527527,0.0,0.2423745084376563,0.10595238095238102,228.75796301981026,100.0,-1,0,1,0.024390243902439046,0.08156213704994197,76.97999451904631,1
2026-02-13,2026-02-13,MWG,xgboost,2026-01-16,20d,20,87.0,92.8,0.06666666666666665,-0.1588987559080124,0.0,0.22556542257467904,0.06666666666666665,338.34813386201864,100.0,-1,0,1,0.06227106227106227,0.00439560439560438,6.593406593406572,1
2026-02-23,2026-02-23,MWG,xgboost,2026-01-19,20d,20,86.7,92.0,0.06113033448673577,-0.0930611714720726,0.0,0.15419150595880837,0.06113033448673577,252.23402955903222,100.0,-1,0,1,0.0625,0.0013696655132642288,2.240566037736016,1
2026-02-24,2026-02-24,MWG,xgboost,2026-01-20,20d,20,86.0,92.2,0.0720930232558139,-0.08963378518819809,0.0,0.161726808444012,0.0720930232558139,224.3307342933071,100.0,-1,0,1,0.03739445114595896,0.03469857210985494,48.130277442702045,1
2026-02-25,2026-02-25,MWG,xgboost,2026-01-21,20d,20,85.4,93.0,0.08899297423887575,-0.08109007775783539,0.0,0.17008305199671114,0.08899297423887575,191.11964000683093,100.0,-1,0,1,0.004705882352941337,0.08428709188593442,94.71207430340539,1
2026-02-26,2026-02-26,MWG,xgboost,2026-01-22,20d,20,86.5,93.6,0.08208092485549123,-0.08360901474952698,0.0,0.1656899396050182,0.08208092485549123,201.86168698357875,100.0,-1,0,1,-0.011428571428571455,0.09350949628406269,113.92354124748496,-1
2026-02-27,2026-02-27,MWG,xgboost,2026-01-23,20d,20,85.8,93.1,0.08508158508158514,-0.06865108013153076,0.0,0.1537326652131159,0.08508158508158514,180.68852979842924,100.0,-1,0,1,-0.025000000000000022,0.11008158508158516,129.38356164383563,-1
2026-03-02,2026-03-02,MWG,xgboost,2026-01-26,20d,20,84.1,90.0,0.07015457788347224,-0.06356658786535263,0.0,0.13372116574882487,0.07015457788347224,190.60932270298548,100.0,-1,0,1,-0.02209302325581397,0.0922476011392862,131.49191959006697,-1
2026-03-03,2026-03-03,MWG,xgboost,2026-01-27,20d,20,85.0,88.2,0.03764705882352937,-0.0761825367808342,0.0,0.11382959560436356,0.03764705882352937,302.35986332409107,100.0,-1,0,1,-0.02298850574712641,0.060635564570655776,161.0632183908046,-1
2026-03-04,2026-03-04,MWG,xgboost,2026-01-28,20d,20,85.5,88.8,0.03859649122807007,-0.08278736472129822,0.0,0.12138385594936829,0.03859649122807007,314.4945358688187,100.0,-1,0,1,-0.018369690011481032,0.056966181239551106,147.59419684792826,-1
2026-03-05,2026-03-05,MWG,xgboost,2026-01-29,20d,20,89.5,85.2,-0.04804469273743017,-0.10522115230560303,0.0,0.057176459568172855,0.04804469273743017,119.00681700817373,100.0,-1,0,-1,0.011299435028248483,0.059344127765678656,123.51859151228464,1
2026-03-06,2026-03-06,MWG,xgboost,2026-01-30,20d,20,92.9,82.7,-0.10979547900968789,-0.16526520252227783,0.0,0.05546972351258994,0.10979547900968789,50.52095406195689,100.0,-1,0,-1,0.05090497737556565,0.16070045638525354,146.36345488421614,1
2026-03-09,2026-03-09,MWG,xgboost,2026-02-02,20d,20,93.7,77.0,-0.1782283884738527,-0.14657282829284668,0.0,0.031655560181006015,0.1782283884738527,17.761233466827928,100.0,-1,0,-1,0.07208237986270016,0.25031076833655286,140.44382630619765,1
2026-03-10,2026-03-10,MWG,xgboost,2026-02-03,20d,20,91.5,81.0,-0.11475409836065575,-0.1155531108379364,0.0,0.0007990124772806473,0.11475409836065575,0.6962823016302783,100.0,-1,0,-1,0.030405405405405483,0.14515950376606124,126.49613899613905,1
2026-03-11,2026-03-11,MWG,xgboost,2026-02-04,20d,20,91.8,86.5,-0.057734204793028265,-0.13865171372890472,0.0,0.08091750893587646,0.057734204793028265,140.15523245874465,100.0,-1,0,-1,0.022271714922049046,0.08000591971507731,138.57629112913406,1
2026-03-12,2026-03-12,MWG,xgboost,2026-02-05,20d,20,90.2,84.6,-0.06208425720620847,-0.1374325454235077,0.0,0.07534828821729922,0.06208425720620847,121.36456423572115,100.0,-1,0,-1,0.030857142857142916,0.09294140006335139,149.7020408163266,1
2026-03-13,2026-03-13,MWG,xgboost,2026-02-06,20d,20,88.4,82.0,-0.07239819004524894,-0.1104021891951561,0.0,0.03800399914990715,0.07239819004524894,52.4930238258092,100.0,-1,0,-1,0.027906976744186185,0.10030516678943513,138.5465116279071,1
2026-03-16,2026-03-16,MWG,xgboost,2026-02-09,20d,20,89.3,80.6,-0.09742441209406494,-0.11773151904344559,0.0,0.02030710694938065,0.09742441209406494,20.843961500916002,100.0,-1,0,-1,0.020571428571428463,0.1179958406654934,121.11527093596048,1
2026-03-17,2026-03-17,MWG,xgboost,2026-02-10,20d,20,89.3,82.7,-0.07390817469204924,-0.1208200454711914,0.0,0.04691187077914216,0.07390817469204924,63.47318273602116,100.0,-1,0,-1,0.025258323765786406,0.09916649845783565,134.17527745885948,1
2026-03-18,2026-03-18,MWG,xgboost,2026-02-11,20d,20,91.9,83.7,-0.08922742110990212,-0.12707474827766418,0.0,0.03784732716776207,0.08922742110990212,42.41669959411381,100.0,-1,0,-1,0.06860465116279069,0.1578320722726928,176.8874078275666,1
2026-03-19,2026-03-19,MWG,xgboost,2026-02-12,20d,20,92.9,82.4,-0.11302475780409038,-0.1269664317369461,0.0,0.013941673932855725,0.11302475780409038,12.33506198440283,100.0,-1,0,-1,0.10595238095238102,0.2189771387564714,193.74263038548762,1
2026-03-20,2026-03-20,MWG,xgboost,2026-02-13,20d,20,92.8,79.7,-0.14116379310344818,-0.14776180684566498,0.0,0.006598013742216802,0.14116379310344818,4.674012788379539,100.0,-1,0,-1,0.06666666666666665,0.20783045977011483,147.22646310432572,1
2026-03-23,2026-03-23,MWG,xgboost,2026-02-23,20d,20,92.0,74.2,-0.1934782608695652,-0.12757262587547302,0.0,0.06590563499409219,0.1934782608695652,34.06358662616001,100.0,-1,0,-1,0.06113033448673577,0.254608595356301,131.59545377966117,1
2026-03-24,2026-03-24,MWG,xgboost,2026-02-24,20d,20,92.2,76.0,-0.175704989154013,-0.13861079514026642,0.0,0.037094194013746584,0.175704989154013,21.111633876959477,100.0,-1,0,-1,0.0720930232558139,0.2477980124098269,141.03072064312371,1
2026-03-25,2026-03-25,MWG,xgboost,2026-02-25,20d,20,93.0,79.2,-0.14838709677419348,-0.12978705763816833,0.0,0.018600039136025148,0.14838709677419348,12.534808982973475,100.0,-1,0,-1,0.08899297423887575,0.23738007101306924,159.97352611750327,1
2026-03-26,2026-03-26,MWG,xgboost,2026-02-26,20d,20,93.6,78.5,-0.1613247863247863,-0.1483154594898224,0.0,0.013009326834963919,0.1613247863247863,8.064059548030615,100.0,-1,0,-1,0.08208092485549123,0.24340571118027754,150.87930176472835,1
2026-03-27,2026-03-27,MWG,xgboost,2026-02-27,20d,20,93.1,81.0,-0.1299677765843179,-0.14685004949569702,0.0,0.016882272911379115,0.1299677765843179,12.989583537598314,100.0,-1,0,-1,0.08508158508158514,0.21504936166590305,165.4635997611205,1
2026-03-30,2026-03-30,MWG,xgboost,2026-03-02,20d,20,90.0,80.8,-0.10222222222222221,-0.13797764480113983,0.0,0.03575542257891762,0.10222222222222221,34.978130783723756,100.0,-1,0,-1,0.07015457788347224,0.17237680010569445,168.6294783642663,1
2026-03-31,2026-03-31,MWG,xgboost,2026-03-03,20d,20,88.2,81.8,-0.07256235827664403,-0.13637498021125793,0.0,0.0638126219346139,0.07256235827664403,87.94176960363973,100.0,-1,0,-1,0.03764705882352937,0.1102094171001734,151.88235294117638,1
2026-04-01,2026-04-01,MWG,xgboost,2026-03-04,20d,20,88.8,82.4,-0.072072072072072,-0.09117016941308975,0.0,0.01909809734101775,0.072072072072072,26.498610060662152,100.0,-1,0,-1,0.03859649122807007,0.11066856330014208,153.55263157894728,1
2026-04-02,2026-04-02,MWG,xgboost,2026-03-05,20d,20,85.2,81.8,-0.039906103286385,-0.14077123999595642,0.0,0.10086513670957142,0.039906103286385,252.75616610751413,100.0,-1,0,-1,-0.04804469273743017,0.008138589451045175,20.39434768320731,-1
2026-04-03,2026-04-03,MWG,xgboost,2026-03-06,20d,20,82.7,79.3,-0.04111245465538094,-0.112010657787323,0.0,0.07089820313194206,0.04111245465538094,172.44945291210595,100.0,-1,0,-1,-0.10979547900968789,0.06868302435430695,167.0613562970935,-1
2026-04-06,2026-04-06,MWG,xgboost,2026-03-09,20d,20,77.0,78.3,0.016883116883116944,-0.1296623945236206,0.0,0.14654551140673755,0.016883116883116944,868.00033679375,100.0,-1,0,1,-0.1782283884738527,0.19511150535696964,1155.660454806662,-1
2026-04-07,2026-04-07,MWG,xgboost,2026-03-10,20d,20,81.0,78.0,-0.03703703703703709,-0.10901765525341034,0.0,0.07198061821637325,0.03703703703703709,194.3476691842075,100.0,-1,0,-1,-0.11475409836065575,0.07771706132361866,209.8360655737701,-1
2026-04-08,2026-04-08,MWG,xgboost,2026-03-11,20d,20,86.5,81.9,-0.05317919075144506,-0.11907876282930374,0.0,0.06589957207785868,0.05317919075144506,123.91984749423432,100.0,-1,0,-1,-0.057734204793028265,0.004555014041583205,8.565406839064076,-1
2026-04-09,2026-04-09,MWG,xgboost,2026-03-12,20d,20,84.6,80.7,-0.046099290780141744,-0.08407274633646011,0.0,0.03797345555631837,0.046099290780141744,82.3731882067831,100.0,-1,0,-1,-0.06208425720620847,0.015984966426066727,34.67508101654482,-1
2026-04-10,2026-04-10,MWG,xgboost,2026-03-13,20d,20,82.0,81.5,-0.0060975609756097615,-0.09819219261407852,0.0,0.09209463163846876,0.0060975609756097615,1510.3519588708864,100.0,-1,0,-1,-0.07239819004524894,0.06630062906963918,1087.3303167420818,-1
